"Bill Nye Disses ""Regular"" Software Writers' Science Knowledge",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/kkzctcEJkDI/story01.htm,"conoviator writes Bill Nye, one of the foremost science educators in the United States states that only the upper crust members of American science and technology (with degrees from top tier schools) understand science, particularly climate change. He opines that ""regular software writers"" dwell in the realm of the semi-science-literate. Nye rates science education in the U.S. an F. (""But if it makes you feel any better, you can say a B-minus."")<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Bill+Nye+Disses+%22Regular%22+Software+Writers'+Science+Knowledge%3A+http%3A%2F%2Fbit.ly%2F1EGvEp2""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F15%2F02%2F23%2F0117235%2Fbill-nye-disses-regular-software-writers-science-knowledge%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/15/02/23/0117235/bill-nye-disses-regular-software-writers-science-knowledge?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/15/02/23/0117235/bill-nye-disses-regular-software-writers-science-knowledge?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7001353&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43ae6b5b/sc/29/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/a2.htm""><img src=""http://da.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166426347/u/49/f/647410/c/35028/s/43ae6b5b/sc/29/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/kkzctcEJkDI"" height=""1"" width=""1"" alt=""""/>"
Can Personality Improve after a Stroke? (Scientific American),http://news.feedzilla.com/en_us/stories/science/422113917?client_source=api&format=json,"--Jenna Owen, England


-- Read more on ScientificAmerican.com

"
Colorful Cat Collar May Protect Birds in Your Yard (Discovery),http://news.feedzilla.com/en_us/stories/science/422207165?client_source=api&format=json,"A new study finds that collar covers cut in half the number of birds, reptiles
and amphibians killed by cats.

"
Companies of Several Indian Billionaires Embroiled In A Case Of Corporate Espionage (Forbes),http://news.feedzilla.com/en_us/stories/science/422478989?client_source=api&format=json,"Five employees of companies controlled by four of India's most prominent
tycoons, including billionaire brothers Mukesh Ambani and Anil Ambani, were
arrested over the weekend in a case of corporate espionage that alleges theft
of documents from government offices, according to media reports.

"
Diaper Material Brings Nanoscale Resolution to Ordinary Microscopes (Scientific American),http://news.feedzilla.com/en_us/stories/science/422114686?client_source=api&format=json,"Absorbent makes brain tissue bigger, enabling optical microscopes to resolve
features down to 60 nanometers


-- Read more on ScientificAmerican.com

"
Egg-laying season starts at California condor breeding sites (The Arizona Republic),http://news.feedzilla.com/en_us/stories/science/422121986?client_source=api&format=json,"BOISE, Idaho (AP) -- Egg-laying season has started at four breeding facilities
for captive California condors, North America's largest bird....

"
Exclusive: Orbital explosion probe said to find debris in engine: sources (reuters),http://news.feedzilla.com/en_us/stories/science/422108066?client_source=api&format=json,"WASHINGTON (Reuters) - Last October's explosion of Orbital ATK Inc's Antares
rocket may have been triggered when debris inadvertently left in a fuel tank
traveled into the booster's main engine, two people familiar with
investigations into the accident told Reuters.







"
"Following Record Temperatures, Biggest Bushfire of the Summer Rages in Southern Australia (Discover Magazine)",http://news.feedzilla.com/en_us/stories/science/422476338?client_source=api&format=json,"A bushfire visible from space is raging just outside the city of Adelaide in
South Australia. The blaze has burned 42 square miles so far, an area about
twice the size of Manhattan. Five homes are confirmed destroyed, and dozens
more have likely been lost. This is said to be the worst bushfire in the area
since the Ash Wednesday inferno in 1983. More than 70 lives were lost in that
catastrophe. The #Adelaide #bushfire is still raging out of control tonight.
Check this amazing photo of

"
Higgs Boson Could Explain Matter’s Dominance over Antimatter (Scientific American),http://news.feedzilla.com/en_us/stories/science/422114691?client_source=api&format=json,"A new theory suggests the Higgs field varied in the early universe, offering
matter a chance to split off from antimatter


-- Read more on ScientificAmerican.com

"
How Walking With Smartphones May Have Changed Pedestrian Etiquette,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/l7vW-brAbUk/story01.htm,"An anonymous reader writes The phenomenon of 'distracted walking' &mdash; pedestrians who walk while using smartphones &mdash; has raised civic attention in the last few years, with Utah issuing fines and cities in China creating dedicated 'smartphone lanes' for walkers who need to keep up with Whatsapp on the move. This article argues that smartphone users have become so accustomed to other people getting out of their way that they will no longer negotiate for sidewalk space even when not using their phones.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Walking+With+Smartphones+May+Have+Changed+Pedestrian+Etiquette%3A+http%3A%2F%2Fbit.ly%2F19YLCRQ""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F15%2F02%2F22%2F1842255%2Fhow-walking-with-smartphones-may-have-changed-pedestrian-etiquette%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/15/02/22/1842255/how-walking-with-smartphones-may-have-changed-pedestrian-etiquette?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/15/02/22/1842255/how-walking-with-smartphones-may-have-changed-pedestrian-etiquette?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7000951&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43acd22d/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166403946/u/49/f/647410/c/35028/s/43acd22d/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/l7vW-brAbUk"" height=""1"" width=""1"" alt=""""/>"
Humans off the Hook for Alaskan Mastodon Extinction (Scientific American),http://news.feedzilla.com/en_us/stories/science/422114599?client_source=api&format=json,"A reexamination of museum mastodon specimens provides evidence that that last
ones were gone from what's called the Beringia region well before any humans
showed up. Emily Schwing...


-- Read more on ScientificAmerican.com

"
"In Florida, Secrecy Around Stingray Leads To Plea Bargain For a Robber",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/JzYqcIXxyvg/story01.htm,"schwit1 writes The case against Tadrae McKenzie looked like an easy win for prosecutors. He and two buddies robbed a small-time pot dealer of $130 worth of weed using BB guns. Under Florida law, that was robbery with a deadly weapon, with a sentence of at least four years in prison. But before trial, his defense team detected investigators' use of a secret surveillance tool, one that raises significant privacy concerns. In an unprecedented move, a state judge ordered the police to show the device &mdash; a cell-tower simulator sometimes called a StingRay &mdash; to the attorneys. Rather than show the equipment, the state offered McKenzie a plea bargain. Today, 20-year-old McKenzie is serving six months' probation after pleading guilty to a second-degree misdemeanor. He got, as one civil liberties advocate said, the deal of the century.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=In+Florida%2C+Secrecy+Around+Stingray+Leads+To+Plea+Bargain+For+a+Robber%3A+http%3A%2F%2Fbit.ly%2F17LRfBi""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F15%2F02%2F23%2F0611254%2Fin-florida-secrecy-around-stingray-leads-to-plea-bargain-for-a-robber%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/15/02/23/0611254/in-florida-secrecy-around-stingray-leads-to-plea-bargain-for-a-robber?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/15/02/23/0611254/in-florida-secrecy-around-stingray-leads-to-plea-bargain-for-a-robber?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7002149&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b0211d/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166420530/u/49/f/647410/c/35028/s/43b0211d/sc/8/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/JzYqcIXxyvg"" height=""1"" width=""1"" alt=""""/>"
Inside the Business of Online Reputation Spin,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/QXfYw_KJpRg/story01.htm,"The Guardian has a long, thought-provoking piece (it's an excerpt from an upcoming book) on the way that online PR works, when individuals or organizations pay online spin doctors to change the way they're perceived online. Embarrassing photos, ill-considered social media posts, even quips that have ended up geting the speaker into hot water, can all be crowded out, even if not actually expunged, by injecting lots of innocuous information, photos, and other bits of information. That crowding out seems to be the reputation managers' prime tactic. Besides a brush of his own with identity theft (or at least unwanted borrowing), the author spoke at length with both Adria Richards and ""Hank""; both of whom ended up losing their jobs in the aftermath of what became known as Donglegate, after Richards tweeted about jokes that she overheard Hank and another developer share at PyCon 2013.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Inside+the+Business+of+Online+Reputation+Spin%3A+http%3A%2F%2Fbit.ly%2F18f83BV""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F15%2F02%2F22%2F2354251%2Finside-the-business-of-online-reputation-spin%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/15/02/22/2354251/inside-the-business-of-online-reputation-spin?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/15/02/22/2354251/inside-the-business-of-online-reputation-spin?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7001279&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43ae1697/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166404063/u/49/f/647410/c/35028/s/43ae1697/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/QXfYw_KJpRg"" height=""1"" width=""1"" alt=""""/>"
Intel Core M Enables Lower Cost Ultrabooks; Asus UX305 Tested,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/YTYR_Wp_cU4/story01.htm,"MojoKid (1002251) writes Asus announced their super-slim Zenbook UX305 during the IFA trade show in Berlin in September. The machine will be available in two models, one with a 1920x1080 IPS display and one with a QHD+ display that boasts a native resolution of 3200x1800. They're both built around Intel's more power-efficient Core M processor, which was designed for ultra-thin and ""fanless"" form factors. Intel's Core M does seem to offer significant advances both in terms of power consumption and performance, which enables many of the design features found on the 12.3mm thin UX305. The Core M 5Y10 in the Asus Zenbook UX305 is complemented by 8GB of RAM, a 256GB SSD, and this is one of the few ultrabooks to feature a matte display. All told, the machine put up some decent numbers in the benchmarks and battery life was excellent, but what's perhaps most interesting is that this is an ""ultrabook"" class machine that weighs in at a much more palatable $700 price tag.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Intel+Core+M+Enables+Lower+Cost+Ultrabooks%3B+Asus+UX305+Tested%3A+http%3A%2F%2Fbit.ly%2F1zXLZ3W""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F15%2F02%2F22%2F0739250%2Fintel-core-m-enables-lower-cost-ultrabooks-asus-ux305-tested%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/15/02/22/0739250/intel-core-m-enables-lower-cost-ultrabooks-asus-ux305-tested?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/15/02/22/0739250/intel-core-m-enables-lower-cost-ultrabooks-asus-ux305-tested?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7000035&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43aa00c3/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166391307/u/49/f/647410/c/35028/s/43aa00c3/sc/28/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/YTYR_Wp_cU4"" height=""1"" width=""1"" alt=""""/>"
Iran Allows VPNs To Make Millions In Profit,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/OZf1REDrjlc/story01.htm,"New submitter Patrick O'Neill writes with this excerpt from The Daily Dot: Anti-censorship technology is de jure illegal in Iran, but many VPNs are sold openly, allowing Iranians to bounce around censorship and seemingly render it ineffective. Nearly 7 in 10 young Iranians are using VPNs, according to the country's government, and a Google search for ""buy VPN"" in Persian returns 2 million results. Iran's Cyber Police (FATA) have waged a high-volume open war against the VPNs, but it's still very easy to find, buy, and use the software. It's so easy, in fact, that you can use Iran's government-sanctioned payment gateways (Pardakht Net, Sharj Iran, Jahan Pay &amp; Baz Pardakht) to buy the tools that'll beat the censors. To use these gateways, however, customers have to submit their Iranian bank account and identity, all but foregoing hopes of privacy or protection from authorities.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Iran+Allows+VPNs+To+Make+Millions+In+Profit%3A+http%3A%2F%2Fbit.ly%2F1CZ4B62""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F15%2F02%2F22%2F1633220%2Firan-allows-vpns-to-make-millions-in-profit%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/15/02/22/1633220/iran-allows-vpns-to-make-millions-in-profit?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/15/02/22/1633220/iran-allows-vpns-to-make-millions-in-profit?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7000711&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43ac43bb/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166400663/u/49/f/647410/c/35028/s/43ac43bb/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/OZf1REDrjlc"" height=""1"" width=""1"" alt=""""/>"
KBG syndrome (US NLM),http://news.feedzilla.com/en_us/stories/science/422129410?client_source=api&format=json,"KBG syndrome and its relationship with gene ANKRD11 have been added to
Genetics Home Reference. Web links to MedlinePlus, patient support web sites,
Genetic Testing Registry, ClinicalTrials.gov, PubMed, and OMIM are included.

"
